"","work","collection"
"215","1849_699_А.Б._Двенадцать по себе малюток неутешных; Донской монастырь: [Стихотворения]","nlr"
"216","1849_700_Пелрашкевич Б._Сын Руси : Стихотворение Б. Перлашкевича","nlr"
"217","1849_701_Ермолаев Д._Стихи на новый 1850 год.","nlr"
"218","1849_702_Аксеновский Д._На рождение его императорского высочества князя Сергея Максимилиановича 8-го декабря 1849 года : [Стихотворение] / Соч. Дмитрия Аксеновского, придворного мастера водоочистительных машин.","nlr"
"219","1849_704_NA_Высокопочтенным господам членам Большого Бюргер-клуба посвящает на Новый 1850 год их усердный карточный служитель : [Стихотворение].","nlr"
"220","1849_705_Глебов А._Прощальный привет родине : Два стихотворения Александра Глебова","nlr"
"221","1849_706_Лебедев В._Глас скорби о кончине его императорского величества великого князя Михаила Павловича 28 авг. 1849 г : [Стихотворение]","nlr"
"222","1849_707_Гейнике Р._На новый 1850 год усердное приношение г. г. членам Большого мещанского общества от преданного им буфетчика : [Стихотворение]","nlr"
"223","1849_711_Полонский С.А._Стихи по случаю празднования юбилея 50-ти летней службы инспектора классов Морского кадетского корпуса контр-адмирала Марка Филипповича Горкавенко, 19 мая 1849 года.","nlr"
"224","1849_712_Звиногродский М._Печальное воспоминание верноподданных сынов отечества о смерти его императорского высочества великого князя Михаила Павловича, равно и великих его добродетелях, трудах и подвигах, понесенных в пользу государственного престола и отечества, в которых он трудился до последней минуты жизни своей, сочиненное стихами верноподданным канцеляристом Михаилом Звиногродским сентября 12 дня 1849 года.","nlr"
"225","1849_713_Фирке И._Почтеннейшим господам членам Малого танцевального собрания от карточного слуги Ивана Фирке ... на Новый 1850 год.","nlr"
"226","1849_719_Фирке И._Почтеннейшим господам членам Малого танцевального собрания от карточного слуги Ивана Фирке ... на Новый 1850 год.","nlr"
"227","1849_720_Левицкий И._Стих во честь его преосвященства Григорие Ахимовича … во день восшествия его на престол владычий епархии Перемыской дня 25 марта 1849 … Иосифом Левицким сложенный","pl_bn"
"228","1850_732_Егор Валерьянов_Господам старшинам, членам и гостям Московского немецкого бюргер-клуба приветствие... Валерьянов : От швейцара Егора Валерьянова : [Стихотворение]; Егор. ... на 1850 год.","nlr"
"229","1850_736_NA_Ты хороша : [Стихотворение]","nlr"
"230","1850_737_NA_Летний бал : [Стихотворение]","nlr"
"231","1850_738_NA_Аделаиде Басседжио : [Стихотворение: Звуки небесные лиры Орфея…]","nlr"
"232","1850_739_NA_А. Басседжио : [Стихотворение: Явилась ты, и твой приход…]","nlr"
"233","1850_740_NA_К А. Басседжио : [Стихотворение]","nlr"
"234","1850_741_Марковский М._Господам членам благородного танцовального собрания : [Стихотворение]","nlr"
"235","1850_744_Шереметевский П.В._Новый год. Тысяча восемьсот пятьдесят первый : [Стихотворение]","nlr"
"236","1850_745_NA_""Здесь, где морем вечно льется..."" : [Стихотворение]","nlr"
"237","1850_748_Берг Н._Фанни Эльсслер : (В день ее отъезда из Москвы) : [Стихотворение].","nlr"
"238","1850_750_Попов Г.С._К портрету князя Александра Николаевича Голицына, над могилою его в Тавриде : [Стихотворение]","nlr"
"239","1850_751_Зенгбуш П._Господам старшим членам и гостям Московского немецкого бюргер-клуба приветствие... от швейцара Петра Зенгбуша : [Стихотворение]. ... на 1851 год","nlr"
"240","1850_752_Аксеновский Д._На крещение его императорского высочества государя великого князя Алексея Александровича 22-го января 1850-го года : [Стихотворение] / Соч. Дмитрия Аксеновского.","nlr"
"241","1850_753_Попов Г._Якову Ивановичу Ростовцову, при праздновании выпуска из Лицея питомца, им определенного Гаврилова 1-го : [Стихотворение]","nlr"
"242","1850_756_Гейнике Р._На новый... усердное приношение почтенным г.г. членам С.-Петербургского немецкого собрания от преданного им буфетчика Роберта Гейнике … 1851-й год.","nlr"
"243","1850_757_Полонский С._Стихи на кончину статс-секретаря члена Государственного совета, Василия Яковлевича Ханыкова.","nlr"
"244","1832_805_NA_Алина : [Стихотворение]","nlr"
"245","1831_826_Волков А._Ода на усмирение бунта в Польше","nlr"
"246","1831_827_Рейнгольд Иванов_Ода на торжественный день тезоименитства Его Величества Государя Императора Николая Павловича Самодержца Всероссийского Декабря 6-го дня. От Рейнгольда Иванова, сына Барона Фон Янквитца","nlr"
"247","1832_828_Глинка С._Голос души и сердца благодарного отца семейства","nlr"
"248","1832_828_Глинка С._Голос души и сердца благодарного отца семейства","rozanov"
"249","1832_829_NA_Прощальная песнь девиц училища ордена Св. Екатерины, петая по случаю XI выпуска в 1832 году","nlr"
"250","1832_830_NA_Русская песня на пребывание в Москве Его Императорского Высочества Великого Князя Михаила Павловича","nlr"
"251","1831_831_NA_Русская песня. На прибытие в Москву Государыни Императрицы Александры Феодоровны","nlr"
"252","1833_832_Хвостов_Русская песня 1833 года Декабря 6 дня","nlr"
"253","1833_833_Ширинский-Шихматов_Торжественная песнь Россиян","nlr"
"254","1832_834_NA_Кантата в благодарственное воспоминание бессмертных благодеяний Императрицы Марии Феодоровны, петая питомцами СПб. Коммерческого училища. Пер. с нем.","nlr"
"255","1831_835_Линдфорс Н.Ф._Кантата на день рождения Его Превосходительства Н.И. Шелашникова. Соч. Джиованна Челли. Пер. с Итал. Н.Ф. Линдфорс","nlr"
"256","1832_836_Баталин Н._Кант на торжественное собрание Нижегородской Губернской Гимназии","nlr"
"257","1833_837_NA_Куплеты, петые в московском Английском клубе 12 Апреля 1833 года, по случаю праздника данного Его Сиятельству Князю Д.В. Голицыну","nlr"
"258","1832_838_NA_Стансы, петые воспитанниками в торжественном собрании Ришельевского Лицея, по случаю 8-го выпуска, 24-го Октября","nlr"
"259","1833_839_NA_Хор, сочиненный по случаю празднования коронации Императора Николая 1-го во 2-м Кадетском Корпусе 22 Августа 1833 года","nlr"
"260","1831_840_Кикин А._Хор для вальса во время всерадостного присутствия их Императорских Величеств в Москве","nlr"
"261","1831_840_Кикин А._Хор для вальса во время всерадостного присутствия их Императорских Величеств в Москве","rsl"
"262","1832_841_NA_Хоры, петые на торжественном акте, после открытых испытаний в Московской Практической Коммерческой Академии, Июля 11-го 1832 года. Музыка Г. Кашина","nlr"
"263","1832_842_Глинка С._На кончину Екатерины Михайловны, супруги Его Превосходительства П.И. Арсеньева","nlr"
"264","1831_843_Глинка С._На кончину Николая Александровича Головина","nlr"
"265","1831_844_Фомин Н._Сетующие Россияне при гробнице Государя Цесаревича и Великого Князя Константина Павловича","nlr"
"266","1832_845_Глинка С._Два послания: первое, к Петру Тимофеевичу Баснину, Русскому Гражданину и Сибирскому уроженцу. Второе, Орфей-самоучка и красный плащ, к Николаю Алексеевичу Полевому","nlr"
"267","1832_845_Глинка С._Два послания: первое, к Петру Тимофеевичу Баснину, Русскому Гражданину и Сибирскому уроженцу. Второе, Орфей-самоучка и красный плащ, к Николаю Алексеевичу Полевому","cz_slk"
"268","1832_851_Орлов А._Простонародные песни Александра Орлова","nlr"
"269","1832_851_Орлов А._Простонародные песни Александра Орлова","cz_slk"
"270","1831_859_Сомов_Голос Украинца при вести о взятии Варшавы. Соч. Сомова","nlr"
"271","1832_860_Поднебесный_Его сиятельству Графу Г. Ф. Канкрину, на открытие таможенного здания в СПб. Соч. Поднебесного","nlr"
"272","1832_861_Глинка С._К портрету княза А. Н. Голицына при переходе моем на новоселье. Соч. Сергея Глинки","nlr"
"273","1831_862_Карлгоф_Машеньке В. (Соч. Карлгофа)","nlr"
"274","1831_864_А... М...в_На взятие Варшавы. Соч. А... М...в","nlr"
"275","1832_865_К. Н. Ш. Ш._На всерадостное рождение Его Императорского Высочества Великого Князя Михаила Николаевича","nlr"
"276","1832_866_Слепушкин Ф._На день 30 Августа 1832 года","nlr"
"277","1832_866_Слепушкин Ф._На день 30 Августа 1832 года","rsl"
"278","1832_867_Лебедев В._На покорение Польских мятежников и взятие штурмом Варшавы. Соч. Лебедева","nlr"
"279","1832_867_Лебедев В._На покорение Польских мятежников и взятие штурмом Варшавы. Соч. Лебедева","spbgu"
"280","1831_868_Коркунов М._Стихи на приезд Государя Императора в Москву, 11 Октября 1831 года. Соч. М. Коркунова","nlr"
"281","1831_868_Коркунов М._Стихи на приезд Государя Императора в Москву, 11 Октября 1831 года. Соч. М. Коркунова","rsl"
"282","1831_869_С...а Н._Стихи на нечаянное прибытие Его Императорского Величества из С. Петербурга в Москву. Соч. Н. С...а","nlr"
"283","1832_870_NA_Стихи на сооружение памятника Александру Благословенному. С литографированным изображением памятника","nlr"
"284","1832_870_NA_Стихи на сооружение памятника Александру Благословенному. С литографированным изображением памятника","cz_slk"
"285","1832_871_Поднебесный_Стихи на сооружение памятника Александру Благословенному. Соч. М. Поднебесного","nlr"
"286","1832_871_Поднебесный_Стихи на сооружение памятника Александру Благословенному. Соч. М. Поднебесного","rsl"
"287","1833_872_Ж._Стихи князю Дмитрию Владимировичу Голицыну. Соч. Ж.","nlr"
"288","1831_873_NA_Стихи Князю Сергию Михайловичу Голицыну, в день тезоименитства его, от воспитанников Московского Коммерческого Училища (На поллисте)","nlr"
"289","1833_874_Марков_Стихи его Сиятельству Князю С. М. Голицыну, в день тезоимениства его. Соч. Маркова","nlr"
"290","1832_875_NA_Стихи Александру Дмитриевичу Курбатову от друзей его на женитьбу","nlr"
"291","1833_876_Марков_Стихи его Превосходительству М. А. Салтыкову, в день его тезоименитства. Соч. Маркова","nlr"
"292","1833_878_Глинка С._Стихи ее Превосходительству Е. М. Кологривовой, второй матери моего семейства","nlr"
"293","1833_879_Глинка С._Стихи его Превосходительству Н. А. Небольсину, благодетелю слепца Алексея Фролова, в день его ангела","nlr"
"294","1831_880_Глинка С._Стихи на окончание испытания в предметах учения воспитанников Коммерческой Академии","nlr"
"295","1832_881_Попов А._Чувствования бывшего питомца Московского Коммерческого Училища, изъявленные в день торжественного празднования первого двадцатипятилетия существования оного, соч. Александром Поповым","nlr"
"296","1832_881_Попов А._Чувствования бывшего питомца Московского Коммерческого Училища, изъявленные в день торжественного празднования первого двадцатипятилетия существования оного, соч. Александром Поповым","rsl"
"297","1832_882_Соколовский В._Мироздание [Опыт духовного стихотворения]. Изд. 1-е","nlr"
"298","1832_882_Соколовский В._Мироздание [Опыт духовного стихотворения]. Изд. 1-е","rsl"
"299","1832_882_Соколовский В._Мироздание [Опыт духовного стихотворения]. Изд. 1-е","rozanov"
"300","1832_882_Соколовский В._Мироздание [Опыт духовного стихотворения]. Изд. 1-е","us_harvard"
"301","1832_882_Соколовский В._Мироздание [Опыт духовного стихотворения]. Изд. 1-е","fi_sl"
"302","1831_884_Рогов Н._Богословские три дщери во единой матери своей. Соч. Николая Рогова","nlr"
"303","1831_884_Рогов Н._Богословские три дщери во единой матери своей. Соч. Николая Рогова","rsl"
"304","1833_885_Хвостов_Гимн Иисусу Христу. Соч. Графа Хвостова","nlr"
"305","1832_886_Севастьянов Н._Гимны Святителю Митрофану, первому Епископу Воронежскому. Соч. Николая Севастьянова","nlr"
"306","1832_886_Севастьянов Н._Гимны Святителю Митрофану, первому Епископу Воронежскому. Соч. Николая Севастьянова","rsl"
"307","1831_887_И. П._Молитва русского народа. Соч. И. П.","nlr"
"308","1832_889_Якимов В._Дар слова : [Стихотворение]","nlr"
"309","1832_889_Якимов В._Дар слова : [Стихотворение]","spbgu"
"310","1830_958_NA_Волшебный раек, или живые картины, в стихах","nlr"
"311","1831_959_Н.Д._Дверницкий с своими героями, или национальный дух храбрости поляков : Комическое сочинение","nlr"
"312","1831_960_А.П._Масленица на Москве реке : Шуточное стихотворение А.П.","nlr"
"313","1831_960_А.П._Масленица на Москве реке : Шуточное стихотворение А.П.","rsl"
"314","1830_963_NA_Фомин Понедельник : Шуточное стихотворение","nlr"
"315","1830_963_NA_Фомин Понедельник : Шуточное стихотворение","rsl"
"316","1830_967_NA_Ода в честь побед в Азиатской Турции, совершенных знаменитым Главнокомандующим Отдельного Кавказского корпуса графом Иваном Федоровичем Паскевичем-Эриванским","nlr"
"317","1830_968_Долгорукий В._Ода по случаю замирения Российской Империи с Оттоманской Портою, сочиненная и поднесенная Его Имп. В. от усердия и душевной преданности кн. Владимиров Долгоруким, Января 18 дня 1830 г.","rsl"
"318","1830_969_NA_Ода на всерадостнейшее, неожиданное прибытие Его В. Гос. Имп. Николая Павловича в Московскую столицу 1830 года, марта 7-го числа во 2-м часу полуночи","nlr"
"319","1830_970_NA_Прощальная песнь, петая воспитанницами Общества Благородных Девиц, при выпуске 1830 года","nlr"
"320","1830_971_Гурьянов И._Радостный глас Москвитянина, при прибытии Гос. Имп. Николая Павловича в Москву, сентября в 29 день, 1830 года, с изъявлением сердечных чувство о предшествовавших сему событиях касательно Холеры / Соч. Ивана Гульянова","nlr"
"321","1830_972_Петров А._К царю Отцу-Отечества, Николаю I, Московские граждане, в день Его прибытия в первопрестольных град Москву, 1830 года, Сентября 29 дня (по случаю свирепствующей здесь болезни Холеры)","nlr"
"322","1830_973_NA_Глас Московских жителей на всерадостное прибытие в Москву Имп. Николая Первого","nlr"
"323","1831_974_NA_Шесть элегических стихотворений","nlr"
"324","1831_974_NA_Шесть элегических стихотворений","rsl"
"325","1831_974_NA_Шесть элегических стихотворений","us_harvard"
"326","1831_974_NA_Шесть элегических стихотворений","spbgu"
"327","1831_975_Горбачев И._На смерть Иванюковой в Нежине / Соч. Ивана Горбачева","nlr"
"328","1831_975_Горбачев И._На смерть Иванюковой в Нежине / Соч. Ивана Горбачева","cz_slk"
"329","1830_982_NA_Песня в честь Ерофеича (на голос: Мы живем среди полей)","nlr"
"330","1831_983_Веревкин Н._Взятие Варшавы. Стихотворение Николая Веревкина","nlr"
"331","1831_983_Веревкин Н._Взятие Варшавы. Стихотворение Николая Веревкина","spbgu"
"332","1831_984_Данилевский Н._Глас умирающего поляка после сражения, бывшего под Прагою / Стихотв. Николая Данилевского","nlr"
"333","1831_985_Фоминский Ф._Дума : Александр I / Соч. Федора Фоминского","nlr"
"334","1831_985_Фоминский Ф._Дума : Александр I / Соч. Федора Фоминского","rsl"
"335","1831_986_Глинка С._Жертва памяти Илье Алексеевичу Холодилову","nlr"
"336","1831_988_Хвостов_Радостная в Августе весть / Стихотворение Графа Хвостова","nlr"
"337","1831_988_Хвостов_Радостная в Августе весть / Стихотворение Графа Хвостова","rsl"
"338","1831_988_Хвостов_Радостная в Августе весть / Стихотворение Графа Хвостова","cz_slk"
"339","1831_989_Паршов И._Российскому воинству, по случаю выступления в поход 1831 года / Соч. И. Паршова","nlr"
"340","1831_989_Паршов И._Российскому воинству, по случаю выступления в поход 1831 года / Соч. И. Паршова","rsl"
"341","1831_990_Жуковский В._Русская слава : Стихотворение","nlr"
"342","1831_990_Жуковский В._Русская слава : Стихотворение","rsl"
"343","1831_990_Жуковский В._Русская слава : Стихотворение","rozanov"
"344","1831_990_Жуковский В._Русская слава : Стихотворение","lt_vul"
"345","1831_990_Жуковский В._Русская слава : Стихотворение","spbgu"
"346","1830_993_Глинка С._Стихи на прибытие Гос. Имп. в Москву, 29 Сентября сего 1830 года","nlr"
"347","1830_993_Глинка С._Стихи на прибытие Гос. Имп. в Москву, 29 Сентября сего 1830 года","rsl"
"348","1831_995_А.И._Чувствование Московского мещанина","nlr"
"349","1832_1016_Хвостов Д._Послание Марье Петровне Охлестышевой","nlr"
"350","1832_1017_Хвостов Д._Прощание поэта с землею","nlr"
"351","1832_1017_Хвостов Д._Прощание поэта с землею","spbgu"
"352","1831_1022_Поднебесный М._Стихи на холеру в Москве во время бунтов в Европе. М. Поднебесного, ноября 2 1830 года","nlr"
"353","1833_1023_Хвостов Д._Стихи по случаю второй выставки российских изделий в Санкт-Петербурге 1833 года","nlr"
"354","1833_1023_Хвостов Д._Стихи по случаю второй выставки российских изделий в Санкт-Петербурге 1833 года","rsl"
"355","1832_1024_Е.И.П._Стихотворения : Наименование Венеры / Соч. Е.И.П.","nlr"
"356","1830_1031_Сиянов_Воспоминание: [стихотворение]","nlr"
"357","1831_1032_Рунич Д._К портрету князя Варшавского графа Паскевича-Эриванского ; На победы князя Варшавского ; На победы русских в Польше : [стихотворения]","nlr"
"358","1830_1033_Сиянов_Прошу отгадать","nlr"
"359","1830_1035_Сиянов_А.П. В-ой : [Стихотворение]","nlr"
"360","1840_1036_Сиянов_Ек... Ив... Б.л.г.в.кой : Стихотворение","nlr"
"361","1831_1037_NA_Дружеская беседа в селе Р*** 21 сентября 1831 года : В стихах","nlr"
"362","1830_1038_Углегов Ф._Два послания Выпивалина к водке и к бутылке: С приб. послания к г. Выпивалину","nlr"
"363","1830_1038_Углегов Ф._Два послания Выпивалина к водке и к бутылке: С приб. послания к г. Выпивалину","rsl"
"364","1830_1038_Углегов Ф._Два послания Выпивалина к водке и к бутылке: С приб. послания к г. Выпивалину","rozanov"
"365","1831_1039_Фомин Н._Отец Царства Русского, или Неделя пребывания великого монарха Николая I в печальной Москве / Взятое из истин. происшествия Николаем Фоминым","nlr"
"366","1831_1039_Фомин Н._Отец Царства Русского, или Неделя пребывания великого монарха Николая I в печальной Москве / Взятое из истин. происшествия Николаем Фоминым","rsl"
"367","1831_1039_Фомин Н._Отец Царства Русского, или Неделя пребывания великого монарха Николая I в печальной Москве / Взятое из истин. происшествия Николаем Фоминым","rozanov"
"368","1831_1039_Фомин Н._Отец Царства Русского, или Неделя пребывания великого монарха Николая I в печальной Москве / Взятое из истин. происшествия Николаем Фоминым","cz_slk"
"369","1831_1040_Шахт К._""Прощание с летом"". Почтеннейшим членам малого танцевального собрания от почитающего их швейцара К. Шахта : 1831","nlr"
"370","1830_1041_Кашинцов Н._Чувства верноподданного, излившиеся по случаю неожиданного приезда его императорского величества, государя императора Николая Павловича в Москву 7-го марта 1830 года","nlr"
"371","1830_1041_Кашинцов Н._Чувства верноподданного, излившиеся по случаю неожиданного приезда его императорского величества, государя императора Николая Павловича в Москву 7-го марта 1830 года","rsl"
"372","1831_1042_NA_Его превосходительству господину тайному советнику ... Михаилу Александровичу Салтыкову, сердобольному и благодетельному начальнику в день его тезоименитства 8 ноября 1831 года, от воспитанников Московского коммерческого училища усерднейшее приношение : [Стихотворение]","nlr"
"373","1831_1043_Жуковский В., Пушкин А._На взятие Варшавы : Три стихотворения","nlr"
"374","1831_1043_Жуковский В., Пушкин А._На взятие Варшавы : Три стихотворения","rsl"
"375","1831_1043_Жуковский В., Пушкин А._На взятие Варшавы : Три стихотворения","us_harvard"
"376","1831_1043_Жуковский В., Пушкин А._На взятие Варшавы : Три стихотворения","spbgu"
"377","1832_1052_Хитрово С._Стихотворение Сергея Хитрово","nlr"
"378","1833_1054_Поднебесный М._Прогулка на Выставке российских изделий в Санкт-Петербурге 1833 года : [стихотворение]","nlr"
"379","1833_1054_Поднебесный М._Прогулка на Выставке российских изделий в Санкт-Петербурге 1833 года : [стихотворение]","rsl"
"380","1833_1054_Поднебесный М._Прогулка на Выставке российских изделий в Санкт-Петербурге 1833 года : [стихотворение]","cz_slk"
"381","1833_1054_Поднебесный М._Прогулка на Выставке российских изделий в Санкт-Петербурге 1833 года : [стихотворение]","spbgu"
"382","1832_1055_Дубровский П._Последняя ночь несчастного : Стихотворение П. Дубровского","nlr"
"383","1832_1057_Глинка С._На акт в Московской практической академии, происходивший июля 11, 1832 года","nlr"
"384","1832_1058_Глинка С._Обед, данный в купеческом собрании его превосходительству Ивану Петровичу Мятлеву, 7-го декабря 1832 ; Русскому купечеству на новый 1833 год","nlr"
"385","1833_1060_Колянковский А._Чувство литовцев на приезд его сиятельства князя Николая Андреевича Долгорукова из С.-Петербурга в Вильну февраля 28 дня 1833 года","nlr"
"386","1832_1072_Фомин Н._Воспоминание о добродетельной жизни супруги е.и.в., блаженныя памяти государя цесаревича и великого князя Константина Павловича, ее светлости княгини Жанеты Антоновны Лович","nlr"
"387","1832_1072_Фомин Н._Воспоминание о добродетельной жизни супруги е.и.в., блаженныя памяти государя цесаревича и великого князя Константина Павловича, ее светлости княгини Жанеты Антоновны Лович","spbgu"
